system:index,AU_ID,devAge2,grass,paved,pm25_na,sqrt_CO2_road,traffic,.geo
0000000000000000086d,10090,-3.10584204765532,-0.6082524874290565,-1.7629156648994755,-2.3107770825104175,-1.802205219323079,-1.13162486639558,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086e,10131,-2.585357645255531,0.5756672949840392,-1.4256377838802083,-0.7299174560418653,-1.0569750234341764,-0.923088206951182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086f,10118,-3.120646080386092,-0.10955504758041366,-1.7601912933783805,-1.9213719516279495,-1.7501779276721046,-1.11399441561097,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000876,10117,-3.0858311762524586,0.5163461660909572,-1.7748251931477874,-2.019362788924537,-1.7948200922013162,-1.1497791429361914,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000878,10137,-2.687124761086854,1.4694246742646588,-1.5542758553457616,-1.5774670248300215,-1.3748650266855784,-1.0337178567379193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000879,10089,-2.6362285737468087,1.4059891806689506,-1.4869108124278587,-1.4955099413629598,-1.258976444578691,-0.9882643399493825,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087a,10136,-3.0772913764606313,1.140738039786421,-1.7764845836918832,-1.5268502515132987,-1.7240634142097842,-1.1055231590911747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087b,10088,-2.3467960054079797,-0.4385962996018706,-1.4818908070718069,-0.7225658675359466,-1.3040094746285162,-1.0297016923575697,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087c,10135,-2.9665217416422753,1.2294825980038127,-1.653828762739548,-1.4981456394263108,-1.4735272864728468,-1.0875774563886602,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000882,10093,-2.612816772726609,-0.257771969936606,-1.7268027150138974,-0.7693915360922557,-1.3781866878112043,-1.0966444330826195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000883,10134,-2.727981167349523,-0.04471814051030189,-1.6172213304044383,-0.9072976826448563,-1.256040882946562,-0.978571444725777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000884,10096,-1.6642528866293897,0.5244362740050487,-1.0150381464316496,0.46686710173889334,-0.6776453061398142,-0.7904841389909021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000885,10101,-1.6544813042621673,0.45067927547932884,-0.7634115825793738,0.23096666348294273,-0.3431113741829947,-0.345730851052616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000886,10099,-1.9045899214963595,0.9628201631416342,-1.4945862737197482,0.3782373997227249,-1.114782180201801,-0.9459216819974062,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000887,10102,-1.3445638088383955,0.9608311741445673,-1.2452651801505092,0.8833950464826764,-0.3952081727239195,-0.48175209655109735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000888,10138,-1.4693885671345936,0.8702579446257374,-1.2920434864993717,0.14853507097855048,-0.7278553855191958,-0.7851286679182519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000889,10107,-0.635180878981325,1.2425755851145772,-0.983169520718675,0.24479838362168704,-0.4444609083061834,-0.8297245707133455,"{""type"":""MultiPoint"",""coordinates"":[]}"
