system:index,AU_ID,devAge2,grass,paved,pm25_na,sqrt_CO2_road,sqrt_CO2_total,sqrt_traffic
376,14067,-3.012626032,-0.932532617,-1.729560825,-2.237911116,-1.880077183,-2.075190247,-1.115900733
377,14066,-2.323594092,-0.098939085,-1.413505679,-2.870185879,-1.707783085,-1.952303314,-0.996225787
378,14065,-3.037494122,-0.815539744,-1.706867837,-2.061948449,-1.746940141,-1.976278781,-1.137401044
379,14064,-2.984317847,-0.502145552,-1.717118946,-0.879595523,-1.481897473,-1.765289237,-1.095280028
0000000000000000037a,14063,-2.080974823,0.263488523,-1.152962002,-1.96944195,-1.30132578,-1.555768512,-0.895868449
0000000000000000037b,14078,-3.013866749,-0.575967899,-1.691819005,-0.689332321,-1.277231298,-1.614996393,-0.939376064
0000000000000000037c,14077,-2.961235448,-0.562343465,-1.647421645,-0.599948605,-1.438909866,-1.757291786,-0.942665274
0000000000000000037d,14076,-3.110651094,-0.607466487,-1.781803984,-0.971312609,-1.841983245,-2.06137077,-1.162823871
0000000000000000037e,14075,-3.043931578,-0.75686684,-1.754718185,-1.116965765,-1.755381364,-2.001006981,-1.120751843
0000000000000000037f,14074,-3.074310626,-0.620453325,-1.755552337,-1.148599749,-1.706955776,-1.972579615,-1.050946709
380,14073,-3.096118938,0.253328912,-1.805922625,-1.327675738,-1.863113728,-2.07960616,-1.127825283
381,14072,-2.991847057,-0.632886883,-1.734317819,-1.331075972,-1.812868996,-2.040896617,-1.093988074
382,14071,-3.064015053,1.068953059,-1.833870903,-1.520109913,-1.963667045,-2.109853249,-1.136639911
383,14086,-3.117310459,-0.475831053,-1.771387903,-0.969417829,-1.8553124,-2.088584937,-1.138625149
384,14085,-2.894081572,-0.44092361,-1.701110792,-0.94601375,-1.866454838,-2.103547757,-1.135725129
385,14084,-3.038904653,-0.413151132,-1.774640374,-0.985607505,-1.851288453,-2.08622913,-1.127514882
386,14083,-2.286809871,0.556078683,-1.611446827,-0.708044632,-1.918253083,-2.118864979,-1.146684762
387,14082,-2.71081694,0.127314121,-1.674393788,-0.731034188,-1.807362243,-2.049856248,-1.113736038
388,14081,-3.034244384,-0.17702802,-1.851552673,-0.8711567,-1.62184461,-1.901439772,-1.151846975
389,14080,-2.988520696,-0.079749465,-1.745664537,-0.638594215,-1.444243145,-1.76905037,-1.045118304
0000000000000000038a,14079,-2.197076719,0.083287074,-1.323976872,-0.450748818,-1.263793028,-1.610353254,-0.833957232
0000000000000000038b,14094,-3.025246449,-0.71684189,-1.778080364,-1.530003554,-1.683210585,-1.958820744,-1.136527072
0000000000000000038c,14093,-3.020137239,-0.802261037,-1.783819054,-1.444382958,-1.541017174,-1.852832763,-1.078854877
0000000000000000038d,14092,-2.833358723,-0.294694819,-1.741143048,-1.250767255,-1.99523991,-2.202948308,-1.125777372
0000000000000000038e,14091,-3.15873051,-1.026176578,-1.831869935,-1.388631987,-1.646876305,-1.935018866,-1.100958802
0000000000000000038f,14090,-3.151705183,-0.241155164,-1.832925294,-1.349266779,-1.752698579,-2.011568342,-1.163451483
390,14089,-3.077190367,-0.620165545,-1.818026077,-1.166136185,-1.940365743,-2.158784756,-1.166803261
391,14088,-3.138222361,-0.843104656,-1.786932746,-1.11378015,-1.871254468,-2.109892291,-1.125497744
392,14087,-3.176013258,-0.710017176,-1.874113124,-1.195479087,-1.693320373,-1.961152167,-1.159787551
393,14102,-3.024043663,-0.490332181,-1.680510577,-1.919770345,-1.84309138,-2.051762168,-1.139241519
394,14101,-3.143369472,-0.858769719,-1.803115875,-1.812134663,-1.837010123,-2.05446998,-1.167172458
395,14100,-3.000429237,-0.275736925,-1.77471031,-1.704404577,-1.825358356,-2.050866139,-1.129335446
396,14099,-3.08794866,-0.303634095,-1.849550376,-1.757517471,-1.886480905,-2.075946425,-1.145274925
397,10006,-3.18672859,-1.428997028,-1.911595583,-5.592959864,-2.081733304,-2.269611261,-1.177119613
398,14098,-3.067428172,-0.340609923,-1.832681256,-1.649198551,-1.884938923,-2.058106488,-1.120856014
399,10005,-3.179243895,-1.37714547,-1.890752319,-4.051132451,-1.884172964,-2.128206725,-1.150624063
0000000000000000039a,10004,-3.185581818,-1.319019871,-1.898277323,-3.930479901,-1.977909769,-2.19709986,-1.162544533
0000000000000000039b,14097,-3.030691075,-0.534092191,-1.733949793,-1.387602881,-1.769271885,-2.026462571,-1.159707821
0000000000000000039c,14096,-2.39633788,0.032294942,-1.558270286,-1.362102974,-1.623193222,-1.922301598,-1.028808802
0000000000000000039d,10003,-3.186350507,-1.40836731,-1.909281078,-4.632231186,-2.008077897,-2.2157077,-1.176657613
0000000000000000039e,14095,-3.115691855,-0.583326117,-1.811650188,-1.614403731,-1.869424349,-2.066218764,-1.134775373
0000000000000000039f,10002,-3.186084869,-1.363288204,-1.89251447,-4.718755159,-2.068761497,-2.216812844,-1.176711556
000000000000000003a0,10001,-3.186618086,-1.412805092,-1.911211883,-4.357815731,-2.068479018,-2.260652319,-1.177119613
000000000000000003a1,14110,-2.399533803,0.3647975,-1.40849356,-1.787086014,-1.531921814,-1.736857053,-0.973965278
000000000000000003a2,14109,-2.912995582,0.603955751,-1.687451913,-1.722107812,-1.332132438,-1.666668776,-0.980306268
000000000000000003a3,14108,-3.175159238,-0.714947671,-1.77159088,-1.685107254,-1.752954638,-1.991492575,-1.155045359
000000000000000003a4,14107,-3.1349548,0.191837555,-1.830657111,-1.763168976,-1.684654564,-1.921382064,-1.137299719
000000000000000003a5,10014,-3.186779261,-1.449324797,-1.90943651,-5.343573483,-1.994898762,-2.225598245,-1.177119613
000000000000000003a6,14106,-2.976960719,0.058152714,-1.606580623,-1.789039394,-1.643413216,-1.900567678,-1.112541523
000000000000000003a7,10013,-3.186779261,-1.446248624,-1.907217238,-5.078799116,-1.990132383,-2.225217753,-1.177119613
000000000000000003a8,14105,-3.047405465,-0.101517242,-1.741188755,-1.756323196,-1.606817036,-1.876912747,-1.065564101
000000000000000003a9,10012,-3.186779261,-1.456496808,-1.910344909,-5.503981372,-2.007543585,-2.221012594,-1.177119613
000000000000000003aa,14104,-3.087441638,-0.233733098,-1.756306511,-1.919328128,-1.722822261,-1.969686625,-1.121516684
000000000000000003ab,10011,-3.186779261,-1.419282856,-1.907337485,-4.165932788,-1.989246597,-2.203464913,-1.175796753
000000000000000003ac,14103,-3.093770471,-0.434859567,-1.75259382,-1.909953751,-1.870255856,-2.059650195,-1.150338875
000000000000000003ad,10010,-3.186708688,-1.444638998,-1.902643804,-4.631849355,-1.979280771,-2.213647454,-1.177119613
000000000000000003ae,14118,-3.113358456,-0.115935434,-1.705976969,-2.150933571,-1.644399515,-1.921784563,-1.130416125
000000000000000003af,10009,-3.185061635,-1.382912076,-1.911595583,-5.015522678,-2.003840242,-2.22804305,-1.177119613
000000000000000003b0,14117,-3.001278417,-0.354112804,-1.693884702,-1.993945872,-1.671050385,-1.937250064,-1.096070839
000000000000000003b1,10008,-3.186190747,-1.302791543,-1.911595583,-3.506218726,-2.019785564,-2.228464694,-1.177119613
000000000000000003b2,14116,-3.097969947,-0.628417056,-1.736457398,-1.833838244,-1.697255185,-1.96071368,-1.121904887
000000000000000003b3,10007,-3.18454775,-1.356116828,-1.911595583,-5.813310915,-2.020780602,-2.245959012,-1.177119613
000000000000000003b4,14115,-2.976163011,-0.613614029,-1.765766022,-1.762976436,-1.785677097,-2.028049777,-1.163071659
000000000000000003b5,10022,-3.186779261,-1.465876271,-1.911595583,-6.006038413,-2.07203019,-2.264212998,-1.177119613
000000000000000003b6,14114,-3.11863172,-0.628806939,-1.712613755,-1.862318671,-1.837068913,-2.057693679,-1.12394128
000000000000000003b7,10021,-3.186779261,-1.442634201,-1.911595583,-4.826879892,-2.009700737,-2.214288046,-1.177119613
000000000000000003b8,10020,-3.186134569,-1.369940727,-1.911595583,-4.464396312,-2.039446597,-2.257505173,-1.177119613
000000000000000003b9,14113,-2.959257704,0.257745061,-1.659171813,-1.846909104,-1.759189229,-1.992148373,-1.150352708
000000000000000003ba,14112,-2.793362647,-0.117514891,-1.610738026,-1.891210881,-1.714408005,-1.947824725,-1.071919124
000000000000000003bb,10019,-3.185508486,-1.403854203,-1.911595583,-5.943675255,-2.028121226,-2.252238234,-1.177119613
000000000000000003bc,10018,-3.186660542,-1.452682299,-1.911595583,-4.227266704,-2.072060245,-2.27075495,-1.177119613
000000000000000003bd,14111,-2.975227477,-0.064965404,-1.750722021,-1.969861417,-1.622154439,-1.801682137,-1.07666448
000000000000000003be,14126,-3.078388288,-0.1351615,-1.799376964,-2.144724431,-2.003016252,-2.164898224,-1.1715144
000000000000000003bf,10017,-3.186660804,-1.455425727,-1.911595583,-4.627673365,-2.080637507,-2.265984234,-1.177119613
000000000000000003c0,10016,-3.185759871,-1.398507868,-1.911595583,-5.649884575,-2.017943794,-2.239100175,-1.177119613
000000000000000003c1,14125,-3.106313272,-0.886504298,-1.838536286,-2.054097373,-1.938083501,-2.131117919,-1.136603261
000000000000000003c2,14124,-3.15118779,-0.326559512,-1.806113902,-2.116962226,-1.921551916,-2.110610234,-1.157001495
000000000000000003c3,10015,-3.185814684,-1.462999176,-1.911595583,-5.847964305,-2.076094636,-2.259367009,-1.177119613
000000000000000003c4,14123,-3.184282416,-0.486419939,-1.861954757,-2.201377832,-1.95383325,-2.132030398,-1.144057259
000000000000000003c5,10030,-3.186637068,-1.40158163,-1.904922568,-5.50894109,-2.050947007,-2.256657352,-1.17479703
000000000000000003c6,14122,-3.005377394,-0.122603836,-1.591436024,-2.324889453,-1.823413991,-2.024046044,-1.16137995
000000000000000003c7,10029,-3.186598291,-1.407812418,-1.90715638,-4.01621987,-2.013500268,-2.1739207,-1.177119613
000000000000000003c8,14121,-2.923287457,0.044968684,-1.778896631,-2.366946083,-1.496094456,-1.787276897,-1.134026334
000000000000000003c9,10028,-3.186779261,-1.443934273,-1.911595583,-5.448780866,-1.993292117,-2.182325351,-1.177119613
000000000000000003ca,10027,-3.186779261,-1.460149769,-1.911595583,-6.038610352,-1.985582308,-2.189562992,-1.177119613
000000000000000003cb,14120,-3.05789036,0.204672562,-1.784635083,-2.282440153,-1.762733832,-2.013880444,-1.114570958
000000000000000003cc,14119,-3.166303267,-0.333645912,-1.819565092,-2.171095903,-1.75427257,-2.005540285,-1.129609522
000000000000000003cd,10026,-3.185340943,-1.335415406,-1.895125616,-4.710295768,-2.044667801,-2.228346612,-1.172306647
000000000000000003ce,10025,-3.186082702,-1.459949892,-1.911595583,-5.86116081,-2.023578895,-2.239873379,-1.177119613
000000000000000003cf,14134,-3.144233892,-1.385247967,-1.911549385,-1.562798082,-2.070036536,-2.133928908,-1.177119613
000000000000000003d0,14133,-3.147945774,-1.273955653,-1.911595583,-1.582491398,-2.086281227,-2.141442121,-1.177119613
000000000000000003d1,10024,-3.184813788,-1.336488576,-1.911595583,-4.560697522,-1.987297439,-2.20938512,-1.177119613
000000000000000003d2,14132,-3.09533562,-1.189246131,-1.911595583,-1.582391949,-2.086657365,-2.119112091,-1.177119613
000000000000000003d3,10023,-3.186330466,-1.45173134,-1.911595583,-5.847767795,-2.080501956,-2.270459632,-1.177119613
000000000000000003d4,10038,-3.163886479,-1.465198186,-1.911595583,-6.7828236,-2.08726263,-2.306454524,-1.177119613
000000000000000003d5,14131,-3.179170731,-1.39105089,-1.911595583,-1.516400853,-2.071702184,-2.115858191,-1.177119613
000000000000000003d6,14130,-3.171401155,-1.206145921,-1.911595583,-1.584925198,-2.023519204,-2.152235919,-1.177119613
000000000000000003d7,10037,-3.18280096,-1.279207583,-1.891329926,-3.712238797,-2.025169302,-2.16925323,-1.173870886
000000000000000003d8,14129,-2.829261844,-0.048352832,-1.720849004,-2.649135227,-1.029875248,-1.379646667,-0.864920808
000000000000000003d9,10036,-3.122344108,-1.44832264,-1.908166452,-6.003365722,-2.080954119,-2.283228887,-1.177119613
000000000000000003da,10035,-3.186779261,-1.469238519,-1.911595583,-6.499910122,-2.036093925,-2.254269069,-1.176314915
000000000000000003db,14128,-3.108712178,-0.642932162,-1.73509722,-2.262667292,-1.919719207,-2.107459671,-1.135670342
000000000000000003dc,14127,-3.150094616,-0.553195962,-1.852128233,-2.250081633,-2.001975297,-2.154008908,-1.172073379
000000000000000003dd,10034,-3.177900278,-1.209385857,-1.911200275,-4.17577554,-2.063933032,-2.22024577,-1.177119613
000000000000000003de,14142,-3.176097537,-0.808519815,-1.848266809,-1.687637151,-1.845516159,-2.073429663,-1.157199457
000000000000000003df,10033,-3.186779261,-1.45700366,-1.895800425,-5.638643969,-1.999802118,-2.225099784,-1.155790161
3.00E+00,14141,-3.161685296,-0.867010372,-1.844919313,-1.681342046,-1.831391648,-2.070015612,-1.147647796
3.00E+01,10032,-3.186197346,-1.46651263,-1.911595583,-6.290388212,-2.087257277,-2.241028541,-1.177119613
3.00E+02,14140,-3.186276098,-0.831946093,-1.87435365,-1.659185259,-1.923955351,-2.112588955,-1.169971465
3.00E+03,10031,-3.186454027,-1.463816028,-1.911595583,-6.484102836,-2.08668339,-2.280859952,-1.177119613
3.00E+04,14139,-3.165889489,-0.444157888,-1.85243358,-1.540142115,-1.815751746,-2.050784914,-1.132630404
3.00E+05,10046,-3.181976466,-1.33043395,-1.911595583,-4.662597984,-2.080531422,-2.242112462,-1.177119613
3.00E+06,10045,-3.186466408,-1.468110087,-1.908854545,-6.590311068,-2.062684644,-2.285298612,-1.173441977
3.00E+07,14138,-3.143658119,-0.783219934,-1.78448472,-1.423133181,-1.801397713,-2.053256345,-1.113661565
3.00E+08,10044,-3.184231463,-1.308660588,-1.911595583,-5.45601387,-2.077412263,-2.245691515,-1.177119613
3.00E+09,14137,-3.157164178,-0.913404484,-1.810169206,-1.212948515,-1.942895018,-2.151441344,-1.169619851
000000000000000003ea,14136,-3.167745725,-0.735163992,-1.846553774,-1.436553357,-1.854645682,-2.067710369,-1.151380594
000000000000000003eb,10043,-3.11735473,-1.463121845,-1.911595583,-6.702320482,-2.08726263,-2.309583929,-1.177119613
000000000000000003ec,14135,-3.133212753,-0.592129512,-1.799237975,-1.159337764,-1.882928819,-2.088020902,-1.161331144
000000000000000003ed,10042,-3.117887131,-1.467959675,-1.911595583,-6.758537146,-2.07221291,-2.274324657,-1.175865757
000000000000000003ee,14150,-3.159761402,-0.69737765,-1.860635247,-1.647389195,-1.911134045,-2.116571257,-1.170313331
000000000000000003ef,10041,-3.184614266,-1.389054589,-1.911595583,-4.900123017,-2.08599562,-2.248595428,-1.177119613
000000000000000003f0,14149,-3.160292798,-0.7522405,-1.829575143,-1.707283176,-1.874988937,-2.088728878,-1.155534425
000000000000000003f1,10040,-3.173065014,-1.407029402,-1.895798941,-5.458993964,-1.976280501,-2.169248748,-1.162430776
000000000000000003f2,14148,-3.16456276,-0.746930312,-1.809144213,-1.713450174,-1.856698376,-2.078594508,-1.161404881
000000000000000003f3,10039,-3.186779261,-1.467337317,-1.911595583,-6.81457777,-2.08726263,-2.309425088,-1.177119613
000000000000000003f4,10054,-3.186688133,-1.463858893,-1.889692813,-6.188634215,-1.883988546,-2.12211172,-1.136162711
000000000000000003f5,14147,-3.081383427,-1.066160192,-1.833470694,-1.65919803,-1.948771211,-2.136203595,-1.17408882
000000000000000003f6,14146,-3.112075973,-0.618849839,-1.816834068,-1.640688249,-1.836394565,-2.051220108,-1.145669842
000000000000000003f7,10053,-3.186779261,-1.46484255,-1.911595583,-5.567733408,-2.08355525,-2.272413829,-1.177119613
000000000000000003f8,14145,-3.130361405,-1.173928156,-1.887875047,-1.633626307,-1.868234742,-2.077093153,-1.171550048
000000000000000003f9,10052,-3.186779261,-1.46691578,-1.911595583,-6.230038825,-2.084704128,-2.274048362,-1.177119613
000000000000000003fa,14144,-3.174459516,-0.895894308,-1.809645972,-1.729383728,-1.877725381,-2.065735802,-1.167157779
000000000000000003fb,10051,-3.14127888,-0.945527535,-1.852901043,-2.890310689,-1.941525118,-2.103382309,-1.15193472
000000000000000003fc,14143,-3.165087114,-0.864973939,-1.824454875,-1.71532664,-1.941319869,-2.12946524,-1.174027822
000000000000000003fd,10050,-3.170920559,-1.297427747,-1.893979424,-4.053434612,-1.999771818,-2.218863498,-1.175145834
000000000000000003fe,14158,-3.123418226,-0.703552291,-1.771098282,-2.072496683,-1.646295976,-1.861629176,-1.100786519
000000000000000003ff,10049,-3.145335522,-1.441424669,-1.906814001,-6.504930391,-2.08726263,-2.288969919,-1.177119613
400,14157,-3.109962402,0.048495039,-1.7499148,-2.298398142,-1.644433234,-1.871998784,-1.115458249
401,10048,-3.17972439,-1.382784821,-1.911595583,-5.637034186,-2.08726263,-2.253910137,-1.177119613
402,10047,-3.186747312,-1.442062506,-1.911595583,-5.939694352,-2.08726263,-2.247046356,-1.177119613
403,14156,-3.116746815,-0.044564845,-1.763138401,-2.317668503,-1.85697161,-2.019320451,-1.12668674
404,14155,-3.132195497,-0.749697593,-1.772396002,-2.360540503,-1.692766337,-1.917590907,-1.145823865
405,10062,-3.186592201,-1.455252577,-1.911595583,-6.12069815,-2.072340379,-2.266445224,-1.177119613
406,14154,-0.949180005,0.021307334,-0.756535292,-2.104684403,-1.060570598,-1.321049504,-0.727936026
407,10061,-3.186779261,-1.453298223,-1.911595583,-6.49945015,-2.085060974,-2.228164058,-1.177119613
408,14153,-3.089832503,-1.034912583,-1.777346387,-1.277541614,-1.910444875,-2.118786171,-1.163862922
409,10060,-3.163090842,-1.451614037,-1.911595583,-6.822427342,-2.08726263,-2.299410691,-1.177119613
0000000000000000040a,14152,-3.145111387,-1.163248084,-1.861853279,-1.513333228,-1.971113608,-2.157265724,-1.173179529
0000000000000000040b,10059,-3.098375559,-1.44132367,-1.911595583,-6.547170237,-2.08726263,-2.274833986,-1.177119613
0000000000000000040c,14151,-3.107464835,-0.761941551,-1.809036447,-1.636408504,-1.886382696,-2.109400744,-1.150526656
0000000000000000040d,10058,-3.129847296,-1.449299747,-1.908063846,-6.044311487,-2.068304991,-2.252795899,-1.177119613
0000000000000000040e,14166,-2.82560046,-0.238956791,-1.595488823,-2.370631713,-1.27880545,-1.597520846,-0.858219831
0000000000000000040f,10057,-3.164523991,-1.14847459,-1.911523964,-4.193696897,-2.081807281,-2.246597409,-1.177119613
410,14165,-3.001500834,-0.534333119,-1.743935834,-2.152603467,-1.523443596,-1.790426631,-1.127797441
411,10056,-3.181679791,-1.310871393,-1.887177593,-4.410734946,-2.034429031,-2.220630858,-1.177119613
412,14164,-3.159789015,-0.593945777,-1.827270826,-2.107738666,-1.605089903,-1.837923414,-1.147850689
413,10055,-3.186779261,-1.463910288,-1.894279092,-5.840678086,-2.00230445,-2.218312733,-1.160831205
414,10070,-3.167564543,-1.389623705,-1.873973435,-3.623362048,-2.011521414,-2.208785219,-1.164576899
415,14163,-3.044024597,-0.447110438,-1.728734486,-1.948135552,-1.771435257,-1.947566044,-1.063821639
416,10069,-3.178154031,-1.151186665,-1.87331112,-2.981421551,-1.959772902,-2.120002462,-1.159796354
417,14162,-3.096451436,-0.184628926,-1.778067709,-1.842395677,-1.677750443,-1.846539871,-1.112914917
418,14161,-2.503956775,-0.074973878,-1.591206826,-1.74630681,-1.780426107,-1.941286909,-1.171020137
419,10068,-3.172024178,-1.204525845,-1.885180161,-3.203384477,-1.884499889,-2.110708119,-1.154539734
